Enzyme,Solvent,Concentration,Temperature,FU
LacER,EtOH,25,25,0.8794958908579837
LacER,EtOH,27.5,25,1.0939862416204666
LacER,EtOH,30,25,0.8816681177697573
LacER,EtOH,32.5,25,0.8378564709275219
LacER,EtOH,35,25,0.8480631309345078
LacER,EtOH,37.5,25,0.837377191868423
LacER,EtOH,40,25,0.8550283801318591
PpXenB,EtOH,2.5,30,0.7305668577264791
PpXenB,EtOH,5,30,0.7238993728429268
PpXenB,EtOH,7.5,30,0.7139708447442236
PpXenB,EtOH,10,30,0.7190011479704838
PpXenB,EtOH,12.5,30,0.7259606194893583
PpXenB,EtOH,15,30,0.7438837017715582
PpXenB,EtOH,17.5,30,0.7241634817797709
PpXenB,EtOH,20,30,0.7326245277981251
PpXenB,EtOH,22.5,30,0.7917780066061647
PpXenB,EtOH,25,30,0.8351618807951617
PpXenB,EtOH,27.5,30,0.8916264702434041
PpXenB,EtOH,30,30,
PpXenB,EtOH,32.5,30,0.8500719561524436
PpXenB,EtOH,35,30,
PpXenB,EtOH,37.5,30,
PpXenB,EtOH,40,30,
XenA,EtOH,2.5,30,0.9386331028629817
XenA,EtOH,5,30,0.9477520783368363
XenA,EtOH,7.5,30,0.9097842317951222
XenA,EtOH,10,30,0.9401692586262461
XenA,EtOH,12.5,30,0.9139906189630622
XenA,EtOH,15,30,
XenA,EtOH,17.5,30,0.9410156700325688
XenA,EtOH,20,30,0.9200993674131428
XenA,EtOH,22.5,30,0.9900720575462106
XenA,EtOH,25,30,0.9199711280549792
XenA,EtOH,27.5,30,0.9688627037858675
XenA,EtOH,30,30,0.9679125737781362
XenA,EtOH,32.5,30,1.012212255088448
XenA,EtOH,35,30,1.021160832412496
XenA,EtOH,37.5,30,1.0035092524318359
XenA,EtOH,40,30,0.9243936063634657
LacER,EtOH,2.5,30,0.8758151373911508
LacER,EtOH,5,30,0.8693498782835327
LacER,EtOH,7.5,30,0.8776032728447369
LacER,EtOH,10,30,0.8790897391428765
LacER,EtOH,12.5,30,0.8842264023177264
LacER,EtOH,15,30,0.8878174017949991
LacER,EtOH,17.5,30,0.8925398867590882
LacER,EtOH,20,30,0.9132209357822537
LacER,EtOH,22.5,30,0.85796707387987
LacER,EtOH,25,30,0.904311848378953
LacER,EtOH,27.5,30,1.102738979044049
LacER,EtOH,30,30,0.8968585846725932
LacER,EtOH,32.5,30,0.8540257149440367
LacER,EtOH,35,30,0.8580296302415278
LacER,EtOH,37.5,30,0.8509148968576158
LacER,EtOH,40,30,0.8698190878471953
PpXenB,EtOH,2.5,35,0.7359734986287122
PpXenB,EtOH,5,35,0.7328461903328292
PpXenB,EtOH,7.5,35,0.7251160474563725
PpXenB,EtOH,10,35,0.7391004375490213
PpXenB,EtOH,12.5,35,0.7590012173661259
PpXenB,EtOH,15,35,0.794726498624741
PpXenB,EtOH,17.5,35,0.799086432443025
PpXenB,EtOH,20,35,0.8171170746836256
PpXenB,EtOH,22.5,35,0.8361484756748069
PpXenB,EtOH,25,35,0.8612495346472149
PpXenB,EtOH,27.5,35,0.9121261160556247
PpXenB,EtOH,30,35,
PpXenB,EtOH,32.5,35,0.8642958709725928
PpXenB,EtOH,35,35,
PpXenB,EtOH,37.5,35,
PpXenB,EtOH,40,35,
XenA,EtOH,2.5,35,0.9423499077056271
XenA,EtOH,5,35,0.9475896106054711
XenA,EtOH,7.5,35,0.915612703257306
XenA,EtOH,10,35,0.9429665767954989
XenA,EtOH,12.5,35,0.9264303483619728
XenA,EtOH,15,35,
XenA,EtOH,17.5,35,0.9434086065134056
XenA,EtOH,20,35,0.9308352778469041
XenA,EtOH,22.5,35,0.9766556156927256
XenA,EtOH,25,35,0.9365063260133613
XenA,EtOH,27.5,35,0.991111952077244
XenA,EtOH,30,35,0.9849382027109418
XenA,EtOH,32.5,35,1.017448995299023
XenA,EtOH,35,35,1.0275235665814402
XenA,EtOH,37.5,35,1.018164800540571
XenA,EtOH,40,35,0.9383320187583463
LacER,EtOH,2.5,35,0.8893861899702488
LacER,EtOH,5,35,0.8858116502906692
LacER,EtOH,7.5,35,0.9010859516011437
LacER,EtOH,10,35,0.9020627825636045
LacER,EtOH,12.5,35,0.9025791357615582
LacER,EtOH,15,35,0.8951277429023305
LacER,EtOH,17.5,35,0.8993304043427499
LacER,EtOH,20,35,0.9267449668370504
LacER,EtOH,22.5,35,0.875542412891714
LacER,EtOH,25,35,0.923036386744745
LacER,EtOH,27.5,35,1.11283246285159
LacER,EtOH,30,35,0.9184926991093822
LacER,EtOH,32.5,35,0.8683865172617108
LacER,EtOH,35,35,0.871331034353834
LacER,EtOH,37.5,35,0.8646322151089911
LacER,EtOH,40,35,0.883573912336065
PpXenB,EtOH,2.5,40,0.7604280804372628
PpXenB,EtOH,5,40,0.7879186127683566
PpXenB,EtOH,7.5,40,0.8024389959670151
PpXenB,EtOH,10,40,0.8331723057233905
PpXenB,EtOH,12.5,40,0.8472504745323022
PpXenB,EtOH,15,40,0.8687837963428532
PpXenB,EtOH,17.5,40,0.8750658840403691
PpXenB,EtOH,20,40,0.8837625188168644
PpXenB,EtOH,22.5,40,0.882885430879542
PpXenB,EtOH,25,40,0.8879989799215153
PpXenB,EtOH,27.5,40,0.9340623563762603
PpXenB,EtOH,30,40,
PpXenB,EtOH,32.5,40,0.8752155810864132
PpXenB,EtOH,35,40,
PpXenB,EtOH,37.5,40,
PpXenB,EtOH,40,40,
XenA,EtOH,2.5,40,0.944769584844073
XenA,EtOH,5,40,0.9490673927583073
XenA,EtOH,7.5,40,0.9290297330807501
XenA,EtOH,10,40,0.943183601371277
XenA,EtOH,12.5,40,0.933592858258498
XenA,EtOH,15,40,
XenA,EtOH,17.5,40,0.9502603402989603
XenA,EtOH,20,40,0.9422282318779898
XenA,EtOH,22.5,40,0.9876790634344779
XenA,EtOH,25,40,0.9557512528729667
XenA,EtOH,27.5,40,1.012149011331608
XenA,EtOH,30,40,1.0029982047677999
XenA,EtOH,32.5,40,1.0376207557885302
XenA,EtOH,35,40,1.051544866211606
XenA,EtOH,37.5,40,1.03533954212444
XenA,EtOH,40,40,0.9535283042838436
LacER,EtOH,2.5,40,0.9122615638339855
LacER,EtOH,5,40,0.9030755942974903
LacER,EtOH,7.5,40,0.905204468861802
LacER,EtOH,10,40,0.9110873819335025
LacER,EtOH,12.5,40,0.9081365525254107
LacER,EtOH,15,40,0.9075153354460006
LacER,EtOH,17.5,40,0.9126488443876971
LacER,EtOH,20,40,0.9447889768167119
LacER,EtOH,22.5,40,0.8931532557051932
LacER,EtOH,25,40,0.9418206538001221
LacER,EtOH,27.5,40,1.11152344496497
LacER,EtOH,30,40,0.9374603004874491
LacER,EtOH,32.5,40,0.8819108385500132
LacER,EtOH,35,40,0.8861991931983668
LacER,EtOH,37.5,40,0.8800495781953901
LacER,EtOH,40,40,0.8983814101606743
PpXenB,EtOH,2.5,45,0.8580442541384792
PpXenB,EtOH,5,45,0.8661773509838198
PpXenB,EtOH,7.5,45,0.8660142759021993
PpXenB,EtOH,10,45,0.878404389776517
PpXenB,EtOH,12.5,45,0.8808617161722646
PpXenB,EtOH,15,45,0.8911250210315464
PpXenB,EtOH,17.5,45,0.8940149229821396
PpXenB,EtOH,20,45,0.900143595771907
PpXenB,EtOH,22.5,45,0.8971776772047314
PpXenB,EtOH,25,45,0.9006560122000451
PpXenB,EtOH,27.5,45,0.9426822313132183
PpXenB,EtOH,30,45,
PpXenB,EtOH,32.5,45,0.8866872952237952
PpXenB,EtOH,35,45,
PpXenB,EtOH,37.5,45,0.9169301401881454
PpXenB,EtOH,40,45,
XenA,EtOH,2.5,45,0.9407732369220803
XenA,EtOH,5,45,0.9428071346984803
XenA,EtOH,7.5,45,0.9361125011092282
XenA,EtOH,10,45,0.9485221481247551
XenA,EtOH,12.5,45,0.9421676098721546
XenA,EtOH,15,45,
XenA,EtOH,17.5,45,0.9617899225148742
XenA,EtOH,20,45,0.9546743260569672
XenA,EtOH,22.5,45,1.0017119305558289
XenA,EtOH,25,45,0.9773605509290751
XenA,EtOH,27.5,45,1.037649746071741
XenA,EtOH,30,45,1.027002972215608
XenA,EtOH,32.5,45,1.0606632798967044
XenA,EtOH,35,45,1.0688914472386
XenA,EtOH,37.5,45,1.0505595834152457
XenA,EtOH,40,45,0.9715277146536734
LacER,EtOH,2.5,45,0.9185018568644193
LacER,EtOH,5,45,0.9084774777515159
LacER,EtOH,7.5,45,0.9173715336102143
LacER,EtOH,10,45,0.9201125836682517
LacER,EtOH,12.5,45,0.9218351505772608
LacER,EtOH,15,45,0.923841982623522
LacER,EtOH,17.5,45,0.9299003403409505
LacER,EtOH,20,45,0.9636571942445552
LacER,EtOH,22.5,45,0.9129901948749871
LacER,EtOH,25,45,0.9612684947273075
LacER,EtOH,27.5,45,1.1241714161103733
LacER,EtOH,30,45,0.9577854039195309
LacER,EtOH,32.5,45,0.8978856287123236
LacER,EtOH,35,45,0.901351107967534
LacER,EtOH,37.5,45,0.8945284086472355
LacER,EtOH,40,45,0.9129739981427676
PpXenB,EtOH,2.5,50,0.8774025168653704
PpXenB,EtOH,5,50,0.8801484236979766
PpXenB,EtOH,7.5,50,0.8783232056169729
PpXenB,EtOH,10,50,0.8893463498159722
PpXenB,EtOH,12.5,50,0.8914855831179678
PpXenB,EtOH,15,50,0.9020091676506222
PpXenB,EtOH,17.5,50,0.9041406091278963
PpXenB,EtOH,20,50,0.9109179778419552
PpXenB,EtOH,22.5,50,0.9077394464878014
PpXenB,EtOH,25,50,0.9106331269297904
PpXenB,EtOH,27.5,50,0.9553270088519958
PpXenB,EtOH,30,50,0.9081613271400457
PpXenB,EtOH,32.5,50,0.8963144745353053
PpXenB,EtOH,35,50,
PpXenB,EtOH,37.5,50,0.9259395127086215
PpXenB,EtOH,40,50,
XenA,EtOH,2.5,50,0.9442328198728369
XenA,EtOH,5,50,0.9494026373100983
XenA,EtOH,7.5,50,0.9432845787244288
XenA,EtOH,10,50,0.956545288870297
XenA,EtOH,12.5,50,0.9508597920064095
XenA,EtOH,15,50,
XenA,EtOH,17.5,50,0.9715157870859166
XenA,EtOH,20,50,0.9656614204653502
XenA,EtOH,22.5,50,1.0168958965822061
XenA,EtOH,25,50,0.9944526558861073
XenA,EtOH,27.5,50,1.0574814069406138
XenA,EtOH,30,50,1.0430580142857
XenA,EtOH,32.5,50,1.0782893919898568
XenA,EtOH,35,50,1.0876191966340012
XenA,EtOH,37.5,50,1.065876342316795
XenA,EtOH,40,50,0.9901331700692119
LacER,EtOH,2.5,50,0.9278458577846045
LacER,EtOH,5,50,0.9250155231649098
LacER,EtOH,7.5,50,0.9334053774378965
LacER,EtOH,10,50,0.9344236550488617
LacER,EtOH,12.5,50,0.9381653391948364
LacER,EtOH,15,50,0.9379717831656625
LacER,EtOH,17.5,50,0.9442789008876893
LacER,EtOH,20,50,0.9786061264356307
LacER,EtOH,22.5,50,0.9302566834813664
LacER,EtOH,25,50,0.9775991452152339
LacER,EtOH,27.5,50,1.1412914407237449
LacER,EtOH,30,50,0.9800871469185723
LacER,EtOH,32.5,50,0.9139686677049683
LacER,EtOH,35,50,0.9190441879787331
LacER,EtOH,37.5,50,0.9109600632089837
LacER,EtOH,40,50,0.9308925827451702
PpXenB,EtOH,2.5,60,0.8949043822739442
PpXenB,EtOH,5,60,0.8984491718424904
PpXenB,EtOH,7.5,60,0.8960393656173409
PpXenB,EtOH,10,60,0.9076675925689723
PpXenB,EtOH,12.5,60,0.9101013880716866
PpXenB,EtOH,15,60,0.9224496072069426
PpXenB,EtOH,17.5,60,0.9210853463558232
PpXenB,EtOH,20,60,0.9264509812773394
PpXenB,EtOH,22.5,60,0.9245047778148189
PpXenB,EtOH,25,60,0.9262377748841544
PpXenB,EtOH,27.5,60,0.9718282044074232
PpXenB,EtOH,30,60,0.9214492991505162
PpXenB,EtOH,32.5,60,0.9113599160839781
PpXenB,EtOH,35,60,0.9027478330906866
PpXenB,EtOH,37.5,60,0.937542983240769
PpXenB,EtOH,40,60,0.9309891837324109
XenA,EtOH,2.5,60,0.9590408121689216
XenA,EtOH,5,60,0.9638110601493161
XenA,EtOH,7.5,60,0.9577295362465799
XenA,EtOH,10,60,0.9741466881221339
XenA,EtOH,12.5,60,0.9702008813893294
XenA,EtOH,15,60,
XenA,EtOH,17.5,60,0.9966778114154646
XenA,EtOH,20,60,0.9896831755931178
XenA,EtOH,22.5,60,1.0458041088962868
XenA,EtOH,25,60,1.0241733160620279
XenA,EtOH,27.5,60,1.08834922816134
XenA,EtOH,30,60,1.07520978118672
XenA,EtOH,32.5,60,1.112392284336082
XenA,EtOH,35,60,1.1151772760936811
XenA,EtOH,37.5,60,1.098489484562834
XenA,EtOH,40,60,1.02588688138099
LacER,EtOH,2.5,60,0.9561158503113999
LacER,EtOH,5,60,0.9513114042300685
LacER,EtOH,7.5,60,0.9605087681845236
LacER,EtOH,10,60,0.9607320748643003
LacER,EtOH,12.5,60,0.9669386014357363
LacER,EtOH,15,60,0.9687290658009328
LacER,EtOH,17.5,60,0.9762218107243603
LacER,EtOH,20,60,1.020663425588264
LacER,EtOH,22.5,60,0.9735440988986654
LacER,EtOH,25,60,1.0269651187395619
LacER,EtOH,27.5,60,1.1708032498961398
LacER,EtOH,30,60,1.038638842248948
LacER,EtOH,32.5,60,0.9610807201024807
LacER,EtOH,35,60,0.9695039577946047
LacER,EtOH,37.5,60,0.9547349664272373
LacER,EtOH,40,60,0.9762800401854136
PpXenB,EtOH,2.5,70,0.9132266466446973
PpXenB,EtOH,5,70,0.9151208893449503
PpXenB,EtOH,7.5,70,0.9103133457560928
PpXenB,EtOH,10,70,0.9233659515704156
PpXenB,EtOH,12.5,70,0.9245172053857658
PpXenB,EtOH,15,70,0.9414542641155323
PpXenB,EtOH,17.5,70,0.9323599929281908
PpXenB,EtOH,20,70,0.9366293139071995
PpXenB,EtOH,22.5,70,0.9347172494571936
PpXenB,EtOH,25,70,0.9359132080263054
PpXenB,EtOH,27.5,70,0.9905497238157526
PpXenB,EtOH,30,70,0.929488242019023
PpXenB,EtOH,32.5,70,0.9216390062941233
PpXenB,EtOH,35,70,0.9078981792268589
PpXenB,EtOH,37.5,70,0.9428233470264551
PpXenB,EtOH,40,70,0.9324152471942021
XenA,EtOH,2.5,70,0.9762789604484288
XenA,EtOH,5,70,0.9848269367531527
XenA,EtOH,7.5,70,0.977808274735484
XenA,EtOH,10,70,0.9995818663785785
XenA,EtOH,12.5,70,0.9981536212958311
XenA,EtOH,15,70,
XenA,EtOH,17.5,70,1.0354485720942077
XenA,EtOH,20,70,1.0300287771685162
XenA,EtOH,22.5,70,1.0905719742922648
XenA,EtOH,25,70,1.063015324063001
XenA,EtOH,27.5,70,1.1261814774228351
XenA,EtOH,30,70,1.1111415698868279
XenA,EtOH,32.5,70,1.1374969935249009
XenA,EtOH,35,70,1.1442230709749388
XenA,EtOH,37.5,70,1.131815465062896
XenA,EtOH,40,70,1.066011891529103
LacER,EtOH,2.5,70,0.9865127624510469
LacER,EtOH,5,70,0.9829643688387399
LacER,EtOH,7.5,70,0.9962195576796968
LacER,EtOH,10,70,0.9945306508493192
LacER,EtOH,12.5,70,1.008124625271074
LacER,EtOH,15,70,1.0185731739555142
LacER,EtOH,17.5,70,1.0272973003383439
LacER,EtOH,20,70,1.073729966568606
LacER,EtOH,22.5,70,1.035083993244913
LacER,EtOH,25,70,1.079918235289354
LacER,EtOH,27.5,70,1.195594142828639
LacER,EtOH,30,70,1.096649093213786
LacER,EtOH,32.5,70,0.9987880040726453
LacER,EtOH,35,70,1.006006931811678
LacER,EtOH,37.5,70,0.981766124987893
LacER,EtOH,40,70,0.9999368890521746
PpXenB,EtOH,2.5,80,0.9310759592681774
PpXenB,EtOH,5,80,0.9318214048758934
PpXenB,EtOH,7.5,80,0.9246918165932657
PpXenB,EtOH,10,80,0.9371112720683217
PpXenB,EtOH,12.5,80,0.9385308602314592
PpXenB,EtOH,15,80,0.9589177242779492
PpXenB,EtOH,17.5,80,0.9496623037352279
PpXenB,EtOH,20,80,0.9551222611753722
PpXenB,EtOH,22.5,80,0.9511845059538905
PpXenB,EtOH,25,80,0.9457327915345004
PpXenB,EtOH,27.5,80,1.016800812108722
PpXenB,EtOH,30,80,0.9306345260214929
PpXenB,EtOH,32.5,80,0.9335203459599274
PpXenB,EtOH,35,80,0.9209945885758251
PpXenB,EtOH,37.5,80,1.153388760174687
PpXenB,EtOH,40,80,0.9285873792803147
XenA,EtOH,2.5,80,1.009943123456204
XenA,EtOH,5,80,1.022627344549277
XenA,EtOH,7.5,80,1.0146088797296249
XenA,EtOH,10,80,1.044036036514864
XenA,EtOH,12.5,80,1.048866004668694
XenA,EtOH,15,80,
XenA,EtOH,17.5,80,1.09296229456073
XenA,EtOH,20,80,1.0911576945172432
XenA,EtOH,22.5,80,1.1380896794856032
XenA,EtOH,25,80,1.112953522009351
XenA,EtOH,27.5,80,1.1637011600263492
XenA,EtOH,30,80,1.1353438512425673
XenA,EtOH,32.5,80,1.2434878087741699
XenA,EtOH,35,80,1.1642407266191201
XenA,EtOH,37.5,80,1.150111452975795
XenA,EtOH,40,80,1.087134463743104
LacER,EtOH,2.5,80,1.0320968523871452
LacER,EtOH,5,80,1.0298758464381108
LacER,EtOH,7.5,80,1.0468886622890228
LacER,EtOH,10,80,1.047237783607681
LacER,EtOH,12.5,80,1.065564571080697
LacER,EtOH,15,80,1.0719507429270159
LacER,EtOH,17.5,80,1.077869363365313
LacER,EtOH,20,80,1.1201672898637272
LacER,EtOH,22.5,80,1.0858130599099032
LacER,EtOH,25,80,1.1146900205317292
LacER,EtOH,27.5,80,1.201000195713443
LacER,EtOH,30,80,1.135197563198791
LacER,EtOH,32.5,80,1.0238820177700592
LacER,EtOH,35,80,1.044696303957981
LacER,EtOH,37.5,80,1.005847478702547
LacER,EtOH,40,80,1.023573091680722
NCR,EtOH,2.5,25,0.7071244306203226
NCR,EtOH,5,25,0.7295066144826742
NCR,EtOH,7.5,25,0.7561356167931026
NCR,EtOH,10,25,0.7149199656063723
NCR,EtOH,12.5,25,0.7164644062272802
NCR,EtOH,15,25,0.7042595095748756
NCR,EtOH,17.5,25,0.7111962943834345
NCR,EtOH,20,25,0.7291698594584067
NCR,EtOH,22.5,25,0.7653759541546701
NCR,EtOH,25,25,0.7661265166105506
NCR,EtOH,27.5,25,0.7324168701526027
NCR,EtOH,30,25,0.7957212361169534
NCR,EtOH,32.5,25,0.7715640132885332
NCR,EtOH,35,25,0.7971660446610039
NCR,EtOH,37.5,25,0.8228071067259051
NCR,EtOH,40,25,0.8559880695498675
ChrOYE1,EtOH,2.5,25,0.5918893463412689
ChrOYE1,EtOH,5,25,0.5959432983244706
ChrOYE1,EtOH,7.5,25,0.5987649743116603
ChrOYE1,EtOH,10,25,0.5981658504186298
ChrOYE1,EtOH,12.5,25,0.6074030621226494
ChrOYE1,EtOH,15,25,0.6154595950452026
ChrOYE1,EtOH,17.5,25,0.6115730100292315
ChrOYE1,EtOH,20,25,0.6188040030111875
ChrOYE1,EtOH,22.5,25,0.6251753365520746
ChrOYE1,EtOH,25,25,0.6438425820192757
ChrOYE1,EtOH,27.5,25,0.748052701136051
ChrOYE1,EtOH,30,25,0.8693250581334335
ChrOYE1,EtOH,32.5,25,0.8655563127168424
ChrOYE1,EtOH,35,25,0.8701732602996047
ChrOYE1,EtOH,37.5,25,0.9088999188216302
ChrOYE1,EtOH,40,25,0.911377599747093
DrER,EtOH,2.5,25,0.680431448121161
DrER,EtOH,5,25,0.6759572928489129
DrER,EtOH,7.5,25,0.676559224339377
DrER,EtOH,10,25,0.6799956226918024
DrER,EtOH,12.5,25,0.6813588524055577
DrER,EtOH,15,25,0.683169518797748
DrER,EtOH,17.5,25,0.6959922579622839
DrER,EtOH,20,25,0.7223002094645
DrER,EtOH,22.5,25,0.7383468173870076
DrER,EtOH,25,25,0.7404966248763513
DrER,EtOH,27.5,25,0.8726983452276927
DrER,EtOH,30,25,0.9558048052282516
DrER,EtOH,32.5,25,0.9384014759338313
DrER,EtOH,35,25,0.9331394495192179
DrER,EtOH,37.5,25,0.9457961107914361
DrER,EtOH,40,25,0.9722603434546228
NCR,EtOH,2.5,30,0.7024639908688796
NCR,EtOH,5,30,0.7254826205575099
NCR,EtOH,7.5,30,0.7553227103244737
NCR,EtOH,10,30,0.7117520631664416
NCR,EtOH,12.5,30,0.7132599005289836
NCR,EtOH,15,30,0.7023769619970681
NCR,EtOH,17.5,30,0.7118032336052917
NCR,EtOH,20,30,0.733216808909602
NCR,EtOH,22.5,30,0.7703098511295796
NCR,EtOH,25,30,0.7684440853327954
NCR,EtOH,27.5,30,0.7351168505505928
NCR,EtOH,30,30,0.8051125958384663
NCR,EtOH,32.5,30,0.7792343807847524
NCR,EtOH,35,30,0.8101839360722811
NCR,EtOH,37.5,30,0.8433814241788268
NCR,EtOH,40,30,0.8767726661228661
ChrOYE1,EtOH,2.5,30,0.6036816065332732
ChrOYE1,EtOH,5,30,0.609614050431742
ChrOYE1,EtOH,7.5,30,0.6148803089342113
ChrOYE1,EtOH,10,30,0.6172787711993202
ChrOYE1,EtOH,12.5,30,0.6302162315180533
ChrOYE1,EtOH,15,30,0.641967227590786
ChrOYE1,EtOH,17.5,30,0.6434842354601844
ChrOYE1,EtOH,20,30,0.655609260052468
ChrOYE1,EtOH,22.5,30,0.6594181343372444
ChrOYE1,EtOH,25,30,0.7065484627811995
ChrOYE1,EtOH,27.5,30,0.7877792203437192
ChrOYE1,EtOH,30,30,0.8865352785120015
ChrOYE1,EtOH,32.5,30,0.8901723389964434
ChrOYE1,EtOH,35,30,0.8869114220739995
ChrOYE1,EtOH,37.5,30,0.9230090057776309
ChrOYE1,EtOH,40,30,0.9259202248711629
DrER,EtOH,2.5,30,0.6843486168322974
DrER,EtOH,5,30,0.6796747781691286
DrER,EtOH,7.5,30,0.6804763653686329
DrER,EtOH,10,30,0.6853325219614845
DrER,EtOH,12.5,30,0.6879721777700525
DrER,EtOH,15,30,0.6914881862826763
DrER,EtOH,17.5,30,0.7123547914089212
DrER,EtOH,20,30,0.7626139150863839
DrER,EtOH,22.5,30,0.7713526786335484
DrER,EtOH,25,30,0.8877862665756344
DrER,EtOH,27.5,30,0.9697228547263445
DrER,EtOH,30,30,0.973356316637509
DrER,EtOH,32.5,30,0.9615247875017628
DrER,EtOH,35,30,0.9455518150934449
DrER,EtOH,37.5,30,0.9733017793159195
DrER,EtOH,40,30,0.9979205096542408
NCR,EtOH,2.5,35,0.6986967444883017
NCR,EtOH,5,35,0.7248449849218137
NCR,EtOH,7.5,35,0.7557603251107481
NCR,EtOH,10,35,0.7125584385232637
NCR,EtOH,12.5,35,0.7187500852098508
NCR,EtOH,15,35,0.7121757376809197
NCR,EtOH,17.5,35,0.7278654575984322
NCR,EtOH,20,35,0.7548234010059871
NCR,EtOH,22.5,35,0.7812575618186862
NCR,EtOH,25,35,0.7957107291210441
NCR,EtOH,27.5,35,0.7923728066872653
NCR,EtOH,30,35,0.8414568619892826
NCR,EtOH,32.5,35,0.8345899690539496
NCR,EtOH,35,35,0.8680734249466131
NCR,EtOH,37.5,35,0.9059665213995606
NCR,EtOH,40,35,0.942417988564293
ChrOYE1,EtOH,2.5,35,0.6294906575480715
ChrOYE1,EtOH,5,35,0.6402608915114638
ChrOYE1,EtOH,7.5,35,0.6492730259249309
ChrOYE1,EtOH,10,35,0.6575287888055179
ChrOYE1,EtOH,12.5,35,0.6790031110292863
ChrOYE1,EtOH,15,35,0.6983863650615695
ChrOYE1,EtOH,17.5,35,0.7230567779097824
ChrOYE1,EtOH,20,35,0.7674710575378538
ChrOYE1,EtOH,22.5,35,0.7513934695886079
ChrOYE1,EtOH,25,35,0.8704398071518376
ChrOYE1,EtOH,27.5,35,0.8936773948979597
ChrOYE1,EtOH,30,35,0.9222123535664571
ChrOYE1,EtOH,32.5,35,0.9327978184763409
ChrOYE1,EtOH,35,35,0.9035016491307825
ChrOYE1,EtOH,37.5,35,0.9380533439813978
ChrOYE1,EtOH,40,35,0.9353254878197816
DrER,EtOH,2.5,35,0.6896318692361244
DrER,EtOH,5,35,0.686366007983428
DrER,EtOH,7.5,35,0.6889001712703708
DrER,EtOH,10,35,0.6970404083025148
DrER,EtOH,12.5,35,0.709465953308807
DrER,EtOH,15,35,0.731094994696484
DrER,EtOH,17.5,35,0.8279499633084197
DrER,EtOH,20,35,0.917465259002721
DrER,EtOH,22.5,35,0.9165313216042558
DrER,EtOH,25,35,0.9529761831785282
DrER,EtOH,27.5,35,1.0036719983385494
DrER,EtOH,30,35,1.0032329723611566
DrER,EtOH,32.5,35,0.9821897708504381
DrER,EtOH,35,35,0.9680643541370841
DrER,EtOH,37.5,35,0.9973973483599666
DrER,EtOH,40,35,1.0139650597923955
NCR,EtOH,2.5,40,0.7108930218959657
NCR,EtOH,5,40,0.7388565837137782
NCR,EtOH,7.5,40,0.7687874890630385
NCR,EtOH,10,40,0.7485069765153101
NCR,EtOH,12.5,40,0.7652834855002633
NCR,EtOH,15,40,0.7740930664963617
NCR,EtOH,17.5,40,0.8000619207002506
NCR,EtOH,20,40,0.8334526963542249
NCR,EtOH,22.5,40,0.8325540232636417
NCR,EtOH,25,40,0.8653232365210402
NCR,EtOH,27.5,40,0.8676242485951564
NCR,EtOH,30,40,0.884606947502031
NCR,EtOH,32.5,40,0.8841319042175886
NCR,EtOH,35,40,0.9012735429543299
NCR,EtOH,37.5,40,0.9353036685040876
NCR,EtOH,40,40,0.9734508130477744
ChrOYE1,EtOH,2.5,40,0.6745930544236476
ChrOYE1,EtOH,5,40,0.6902469908290413
ChrOYE1,EtOH,7.5,40,0.7073354817448869
ChrOYE1,EtOH,10,40,0.7294789282501158
ChrOYE1,EtOH,12.5,40,0.7827734177482537
ChrOYE1,EtOH,15,40,0.835666498921516
ChrOYE1,EtOH,17.5,40,0.8867706841524736
ChrOYE1,EtOH,20,40,0.9089091829245716
ChrOYE1,EtOH,22.5,40,0.9042439453609724
ChrOYE1,EtOH,25,40,0.9229478443167405
ChrOYE1,EtOH,27.5,40,0.9196222042784644
ChrOYE1,EtOH,30,40,0.9405553117110035
ChrOYE1,EtOH,32.5,40,0.9466612032124015
ChrOYE1,EtOH,35,40,0.9182203148784339
ChrOYE1,EtOH,37.5,40,0.9525267818673351
ChrOYE1,EtOH,40,40,0.9504775275605913
DrER,EtOH,2.5,40,0.7057195635808473
DrER,EtOH,5,40,0.7068333627937473
DrER,EtOH,7.5,40,0.7233586551265544
DrER,EtOH,10,40,0.7711501138280946
DrER,EtOH,12.5,40,0.8487432710472765
DrER,EtOH,15,40,0.8869007541081425
DrER,EtOH,17.5,40,0.9310116050396073
DrER,EtOH,20,40,0.9667937964586628
DrER,EtOH,22.5,40,0.9719769953296593
DrER,EtOH,25,40,0.9860386772690853
DrER,EtOH,27.5,40,1.0228572896720631
DrER,EtOH,30,40,1.0225042987030029
DrER,EtOH,32.5,40,1.0009940685246406
DrER,EtOH,35,40,0.9839180982419993
DrER,EtOH,37.5,40,1.0177225385313748
DrER,EtOH,40,40,1.025513883715458
NCR,EtOH,2.5,45,0.7606690827009434
NCR,EtOH,5,45,0.7878337238014218
NCR,EtOH,7.5,45,0.8122795545864173
NCR,EtOH,10,45,0.8213791405043569
NCR,EtOH,12.5,45,0.8389247213683906
NCR,EtOH,15,45,0.8493057549843837
NCR,EtOH,17.5,45,0.8625517871269424
NCR,EtOH,20,45,0.8741832696988462
NCR,EtOH,22.5,45,0.8738466879245999
NCR,EtOH,25,45,0.8874634872606316
NCR,EtOH,27.5,45,0.8877227218664279
NCR,EtOH,30,45,0.9043024187967548
NCR,EtOH,32.5,45,0.9025645501622592
NCR,EtOH,35,45,0.9193452458653693
NCR,EtOH,37.5,45,0.9518471931153402
